latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,areas_proporcion,diff_total_mean_district,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,bank_poi_count,parking_poi_count,clinic_poi_count,restaurant_poi_count,school_poi_count,bus_station_poi_count,college_poi_count,university_poi_count,marketplace_poi_count,police_poi_count,local_average_bedrooms,local_average_total_area,Precio_m2_total
-12.0835013,-76.90667109999998,18,2,220.0,340.0,11.0,4.0,4.0,15.0,3.0,-120.0,0.6470588235294118,466.29268292682923,6mc73,6mc73b,6mc73bq,6mc73bq2,6mc73bq28,0.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,4.4305830039528065,450.57855731225027,8431.818181818182
-12.081645384004,-76.91534757614099,18,2,800.0,520.0,17.0,4.0,4.0,21.0,4.0,280.0,1.5384615384615383,42.39413680781757,6mc73,6mc738,6mc738x,6mc738xg,6mc738xgq,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.430264132313006,450.3999012589509,5810.0
-12.1221219,-77.01161409999997,27,2,326.0,400.0,14.0,3.0,4.0,29.0,3.0,-74.0,0.815,-52.36363636363637,6mc5p,6mc5p9,6mc5p91,6mc5p91z,6mc5p91ze,7.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5169094050877,8052.1472392638025
-12.0703289297,-76.9498379349,28,2,350.0,350.0,11.0,4.0,4.0,30.0,4.0,0.0,1.0,-198.45104895104896,6mc72,6mc72f,6mc72fw,6mc72fwv,6mc72fwv4,0.0,6.0,0.0,6.0,5.0,0.0,1.0,3.0,0.0,0.0,4.430264132313006,450.5109849419922,4127.8828571428585
-12.074217800000001,-77.08963539999998,44,2,154.0,124.0,1.0,3.0,4.0,30.0,2.0,30.0,1.2419354838709675,-243.45104895104896,6mc5m,6mc5mc,6mc5mcc,6mc5mccn,6mc5mccn9,7.0,7.0,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.55936805727237,3522.7272727272725
-12.127864599999999,-77.0275439,27,2,250.0,250.0,6.0,3.0,4.0,48.0,2.0,0.0,1.0,51.89830508474577,6mc5p,6mc5p0,6mc5p0n,6mc5p0nq,6mc5p0nq0,21.0,27.0,1.0,67.0,8.0,2.0,5.0,1.0,0.0,0.0,4.430264132313006,450.5356702048902,54.4
-12.0772863,-76.93537229999998,18,2,300.0,295.0,8.0,3.0,4.0,20.0,3.0,5.0,1.0169491525423728,-151.72222222222226,6mc73,6mc733,6mc7333,6mc7333k,6mc7333ke,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.43047666090396,450.5112373425566,6416.666666666668
-11.897199407970593,-77.03870384436645,6,2,334.0,185.0,3.0,3.0,6.0,24.0,1.0,149.0,1.8054054054054052,-87.375,6mchq,6mchqf,6mchqfn,6mchqfnj,6mchqfnju,3.0,1.0,6.0,18.0,24.0,0.0,0.0,0.0,2.0,0.0,4.429770427055045,450.51493458405577,2155.688622754491
-12.063592100000001,-76.95015040000001,28,2,174.0,174.0,3.0,3.0,4.0,34.0,2.0,0.0,1.0,-46.92857142857142,6mc72,6mc72g,6mc72gy,6mc72gys,6mc72gys7,1.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,4.430264132313006,450.5544310046927,8265.327586206897
-11.9748403,-76.99129090000002,40,2,240.0,240.0,5.0,4.0,7.0,16.0,1.0,0.0,1.0,198.31521739130437,6mc7b,6mc7bh,6mc7bh0,6mc7bh09,6mc7bh09k,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,3.0,3.0,4.4295235744260655,450.53813873117997,2213.333333333333
-12.090000999999999,-76.9969114,38,2,300.0,314.0,9.0,3.0,5.0,33.0,2.0,-14.0,0.9554140127388536,501.7665343915343,6mc5p,6mc5pz,6mc5pzh,6mc5pzhd,6mc5pzhd9,7.0,0.0,7.0,12.0,6.0,0.0,0.0,1.0,1.0,0.0,4.429488762657479,450.55396394171686,7583.333333333332
-12.1321621,-77.0185666,3,2,263.0,400.0,14.0,3.0,4.0,20.0,2.0,-137.0,0.6575,-248.45104895104896,6mc4z,6mc4zr,6mc4zrk,6mc4zrkv,6mc4zrkv1,4.0,3.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.53246112071344,8920.152091254753
-12.08120475333107,-76.89931869506837,18,2,324.0,354.0,12.0,4.0,4.0,15.0,3.0,-30.0,0.9152542372881356,-348.2334656084657,6mc76,6mc760,6mc760e,6mc760et,6mc760etg,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5174031103456,7021.6049382716055
-12.1052336,-77.00877790000001,38,2,320.0,320.0,10.0,4.0,5.0,29.0,2.0,0.0,1.0,-26.481249999999992,6mc5p,6mc5ps,6mc5ps7,6mc5ps7c,6mc5ps7cv,0.0,5.0,5.0,4.0,9.0,0.0,0.0,0.0,2.0,1.0,4.4300172796840265,450.5183905208616,6989.0625
-12.075017843854337,-76.95417098360593,18,2,385.0,385.0,13.0,4.0,4.0,13.0,3.0,0.0,1.0,-117.25490196078432,6mc72,6mc72c,6mc72cg,6mc72cg9,6mc72cg9v,3.0,11.0,1.0,10.0,1.0,0.0,1.0,3.0,1.0,2.0,4.430264132313006,450.50234509997773,4883.753246753247
-12.089916493286948,-76.96623655471637,48,2,675.0,675.0,19.0,4.0,4.0,20.0,5.0,0.0,1.0,-16.59615384615384,6mc70,6mc70x,6mc70x4,6mc70x4g,6mc70x4gh,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.4307578375735,7647.407407407409
-12.081241499999999,-76.89900179999998,18,2,339.0,339.0,11.0,4.0,4.0,15.0,3.0,0.0,1.0,-258.7073170731708,6mc76,6mc760,6mc760e,6mc760ev,6mc760eve,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.433043478260946,450.77142857142877,6917.404129793511
-12.0848926,-76.8982746,18,2,559.0,275.0,7.0,3.0,4.0,17.0,2.0,284.0,2.0327272727272727,15.518750000000011,6mc76,6mc760,6mc760h,6mc760h2,6mc760h2k,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.45939274253516,3631.484794275492
-12.0759029,-77.01883289999998,19,2,341.0,171.0,2.0,2.0,4.0,42.0,1.0,170.0,1.9941520467836256,-94.10169491525423,6mc5r,6mc5r3,6mc5r3s,6mc5r3ss,6mc5r3ssg,3.0,0.0,2.0,13.0,8.0,0.0,0.0,0.0,1.0,1.0,4.430264132313006,450.5132066156529,306.15835777126097
-12.0104229,-76.91338569999998,12,2,105.0,105.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,-248.45104895104896,6mc79,6mc79v,6mc79v9,6mc79v96,6mc79v96h,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5714638360923,2366.6666666666665
-12.0853136,-76.92993319999998,18,2,502.0,395.0,13.0,4.0,4.0,13.0,3.0,107.0,1.270886075949367,-191.2549019607843,6mc71,6mc71r,6mc71rv,6mc71rvm,6mc71rvmf,6.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.4306551297901136,450.2098887515441,5647.410358565738
-12.079221906767001,-76.89399719238301,18,2,300.0,251.0,6.0,3.0,4.0,17.0,2.0,49.0,1.195219123505976,122.39413680781756,6mc76,6mc761,6mc761p,6mc761p3,6mc761p3r,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5233275734412,5851.5
-12.05523976892237,-77.0704136522537,20,2,135.0,185.0,3.0,2.0,4.0,37.0,1.0,-50.0,0.7297297297297297,-55.388461538461506,6mc5q,6mc5qj,6mc5qjr,6mc5qjrj,6mc5qjrj1,2.0,6.0,0.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,4.430264132313006,450.5640582572229,5962.962962962963
-12.027185300000001,-76.898101,48,2,282.0,165.0,2.0,2.0,3.0,28.0,2.0,117.0,1.709090909090909,-106.38846153846151,6mc7d,6mc7d4,6mc7d4s,6mc7d4s8,6mc7d4s88,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.4305109849419875,450.5277709207628,3778.723404255319
-12.0868237,-76.98759790000003,38,2,190.0,190.0,3.0,4.0,4.0,34.0,1.0,0.0,1.0,-117.38846153846151,6mc70,6mc70p,6mc70pe,6mc70pem,6mc70pem4,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.430264132313006,450.550481362629,7276.315789473684
-12.127467300000001,-76.99689740000002,48,2,223.0,220.0,5.0,3.0,4.0,30.0,2.0,3.0,1.0136363636363637,-66.48124999999999,6mc5p,6mc5pb,6mc5pbk,6mc5pbk8,6mc5pbk86,14.0,3.0,2.0,29.0,6.0,0.0,1.0,0.0,1.0,1.0,4.430370370370271,450.59851851851715,5513.90134529148
-12.089567500000001,-76.9236693,18,2,333.0,303.0,9.0,4.0,4.0,15.0,2.0,30.0,1.099009900990099,-378.2334656084657,6mc71,6mc71x,6mc71x1,6mc71x1v,6mc71x1vh,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5151814366848,6540.540540540541
-12.1412362,-77.0060522,48,2,313.0,313.0,9.0,3.0,4.0,30.0,2.0,0.0,1.0,-73.23346560846562,6mc4z,6mc4zt,6mc4ztv,6mc4ztvb,6mc4ztvbh,6.0,18.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,2.0,4.430264132313006,450.52011848926435,3130.9904153354632
-11.927045,-77.07341,43,2,390.0,120.0,1.0,3.0,7.0,17.0,1.0,270.0,3.25,39.76653439153438,6mchn,6mchnh,6mchnhs,6mchnhsz,6mchnhszg,0.0,1.0,0.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,4.4295235744260655,450.50111083683294,1987.179487179487
-12.0795115,-76.91893009999998,18,2,1650.0,836.0,19.0,5.0,4.0,21.0,5.0,814.0,1.973684210526316,-400.2549019607843,6mc73,6mc738,6mc738v,6mc738vr,6mc738vre,5.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.43047666090396,450.02692022721936,4666.666666666667
-12.084279521268,-76.920197758782,18,2,600.0,470.0,16.0,5.0,5.0,21.0,4.0,130.0,1.2765957446808511,46.606060606060616,6mc73,6mc738,6mc738h,6mc738h7,6mc738h7v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4300172796840265,450.449271784747,3043.333333333333
-12.08761986610369,-76.92893593698312,28,2,790.0,380.0,13.0,4.0,5.0,19.0,3.0,410.0,2.0789473684210527,0.0,6mc71,6mc71r,6mc71rw,6mc71rw0,6mc71rw09,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.4300172796840265,450.4023697852407,4217.184810126582
-12.2204212,-76.99556699999998,11,2,300.0,261.0,7.0,4.0,4.0,25.0,3.0,39.0,1.1494252873563218,136.54895104895104,6mc4r,6mc4rz,6mc4rzm,6mc4rzmd,6mc4rzmdc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43047666090396,450.5976784391236,4316.666666666667
-12.0692202025,-76.96147325399998,28,2,480.0,480.0,16.0,5.0,5.0,21.0,4.0,0.0,1.0,0.0,6mc72,6mc72d,6mc72dy,6mc72dy7,6mc72dy7e,8.0,2.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,4.4300172796840265,450.47889410022464,8206.941666666668
-11.9354591,-77.0553578,14,2,200.0,200.0,4.0,3.0,4.0,28.0,2.0,0.0,1.0,107.52941176470587,6mchn,6mchne,6mchne4,6mchne4n,6mchne4nb,0.0,5.0,2.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,4.430264132313006,450.5480128363392,2160.0
-11.954160555196948,-77.0731256951538,22,2,134.0,134.0,1.0,4.0,8.0,17.0,1.0,0.0,1.0,-231.23346560846556,6mc5y,6mc5yp,6mc5ypv,6mc5ypv1,6mc5ypv1f,0.0,1.0,2.0,10.0,12.0,1.0,0.0,1.0,0.0,0.0,4.429276721797084,450.564305109852,4440.298507462687
-12.128781199999999,-76.9982062,48,2,270.0,381.0,13.0,4.0,4.0,29.0,3.0,-111.0,0.7086614173228346,-439.2334656084657,6mc5p,6mc5pb,6mc5pb5,6mc5pb58,6mc5pb58e,15.0,2.0,2.0,29.0,6.0,0.0,1.0,0.0,1.0,1.0,4.430370370370271,450.59802469135667,7648.148148148148
-11.9793821,-76.77635129999999,9,2,800.0,350.0,11.0,4.0,5.0,9.0,5.0,450.0,2.2857142857142856,-195.45104895104896,6mc7u,6mc7ug,6mc7ugj,6mc7ugjp,6mc7ugjpj,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,4.4300172796840265,450.3999012589509,2250.0
-12.0275289,-77.05394559999998,43,2,160.0,160.0,2.0,2.0,4.0,18.0,1.0,0.0,1.0,3.744360902255664,6mc5w,6mc5wd,6mc5wd7,6mc5wd7n,6mc5wd7n8,6.0,1.0,0.0,3.0,19.0,0.0,0.0,0.0,4.0,1.0,4.430264132313006,450.5578869414984,3770.8125
-12.0963327,-77.02807209999997,19,2,306.0,299.0,8.0,4.0,5.0,37.0,2.0,7.0,1.0234113712374582,-238.45104895104896,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,24.0,17.0,0.0,9.0,5.0,2.0,0.0,0.0,0.0,3.0,4.434575931949035,449.3144858643955,4346.40522875817
-12.7351336,-76.63080189999998,28,1,120.0,171.0,2.0,3.0,4.0,27.0,2.0,-51.0,0.7017543859649122,-21.684782608695656,6m9x8,6m9x81,6m9x81x,6m9x81xh,6m9x81xhk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5677610466577,5912.5
-12.1213099,-77.00941689999998,27,2,419.0,419.0,14.0,3.0,4.0,29.0,3.0,0.0,1.0,13.285714285714278,6mc5p,6mc5p9,6mc5p97,6mc5p97k,6mc5p97kq,5.0,2.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,4.430264132313006,450.4939521105925,5489.260143198091
-12.1459327,-76.98270529999998,48,2,420.0,380.0,13.0,4.0,4.0,29.0,3.0,40.0,1.1052631578947372,-216.23346560846556,6mc6b,6mc6bh,6mc6bhy,6mc6bhyu,6mc6bhyuu,2.0,3.0,1.0,10.0,9.0,1.0,1.0,0.0,0.0,0.0,4.430264132313006,450.4937052579635,3695.238095238096
-12.069345599999998,-76.96015009999998,18,2,290.0,207.0,4.0,4.0,4.0,18.0,2.0,83.0,1.4009661835748792,301.7665343915344,6mc72,6mc72d,6mc72dz,6mc72dz6,6mc72dz6f,8.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,4.430264132313006,450.525796099731,4717.241379310345
-12.0853136,-76.92993319999998,18,2,580.0,280.0,8.0,3.0,4.0,20.0,3.0,300.0,2.071428571428572,-52.72222222222222,6mc71,6mc71r,6mc71rv,6mc71rvm,6mc71rvmf,6.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.4306551297901136,450.2098887515441,5129.310344827586
-12.144977,-76.9895922,18,2,527.0,340.0,11.0,4.0,4.0,15.0,3.0,187.0,1.55,-101.52238805970148,6mc6b,6mc6bj,6mc6bj1,6mc6bj1f,6mc6bj1fk,0.0,1.0,2.0,24.0,13.0,0.0,2.0,0.0,2.0,1.0,4.4305830039528065,450.444911067191,4316.888045540797
-12.1841036431025,-76.95871188095091,41,2,160.0,160.0,2.0,4.0,6.0,23.0,1.0,0.0,1.0,313.51875,6mc68,6mc68v,6mc68vb,6mc68vbq,6mc68vbqk,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,2.0,0.0,4.429382716049284,450.6301234567888,2964.25
-12.0113252,-77.05963410000003,43,2,290.0,260.0,7.0,2.0,6.0,20.0,2.0,30.0,1.1153846153846154,148.74436090225564,6mc5w,6mc5wm,6mc5wmq,6mc5wmqu,6mc5wmquu,12.0,6.0,1.0,16.0,7.0,1.0,1.0,0.0,1.0,0.0,4.429770427055045,450.52579609973094,2482.7586206896563
-12.076746,-76.9170106,18,2,505.0,490.0,16.0,5.0,5.0,21.0,4.0,15.0,1.030612244897959,19.40384615384616,6mc73,6mc739,6mc739q,6mc739qx,6mc739qxz,5.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.430229686342337,450.39145468017074,5129.7029702970285
-11.881863099999999,-77.0233781,6,2,96.0,90.0,0.0,2.0,3.0,6.0,1.0,6.0,1.0666666666666669,-389.2334656084657,6mchr,6mchrk,6mchrkc,6mchrkcr,6mchrkcr1,1.0,0.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,4.430229686342337,450.65349469004974,1354.1666666666667
-12.0984233,-77.0530767,39,2,155.0,155.0,2.0,2.0,2.0,62.0,2.0,0.0,1.0,-146.45104895104896,6mc5n,6mc5nt,6mc5nte,6mc5nte9,6mc5nte9t,10.0,7.0,2.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,4.430757837570967,450.5591212046433,8016.129032258064
-12.082019599999999,-76.928234,18,2,434.0,484.0,16.0,5.0,5.0,21.0,4.0,-50.0,0.8966942148760331,-108.39393939393938,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,6.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.435807422266671,446.70386158475065,7983.870967741936
-12.0956606224,-76.9215688693,28,2,345.0,345.0,11.0,4.0,4.0,30.0,4.0,0.0,1.0,-222.45104895104896,6mc71,6mc71w,6mc71w5,6mc71w53,6mc71w53t,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5122192051371,4827.933333333333
-12.07467709919148,-76.91386923237587,18,2,600.0,300.0,9.0,4.0,4.0,15.0,2.0,300.0,2.0,-466.2334656084657,6mc73,6mc73c,6mc73cc,6mc73cc5,6mc73cc5b,3.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.430264132313006,450.449271784747,4958.333333333333
-12.0925315,-76.96639420000002,48,2,628.0,400.0,14.0,4.0,4.0,25.0,3.0,228.0,1.57,326.7665343915344,6mc70,6mc70w,6mc70wd,6mc70wdg,6mc70wdgc,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,4.430264132313006,450.4423599111356,6449.044585987262
-12.060698,-77.06418020000002,20,2,333.0,333.0,10.0,6.0,9.0,37.0,2.0,0.0,1.0,-61.605863192182426,6mc5q,6mc5qk,6mc5qk7,6mc5qk7t,6mc5qk7t6,2.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.429029869168104,450.5151814366848,3468.4684684684685
-11.98400315487939,-77.04090019360963,16,2,200.0,100.0,0.0,3.0,6.0,8.0,2.0,100.0,2.0,-119.14942528735632,6mc5y,6mc5yf,6mc5yfk,6mc5yfks,6mc5yfks0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.429770427055045,450.5480128363392,2446.82
-12.0842573,-76.98950759999998,38,2,180.0,300.0,9.0,3.0,5.0,33.0,2.0,-120.0,0.6,-98.23346560846564,6mc72,6mc720,6mc7201,6mc7201u,6mc7201un,0.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,4.4300172796840265,450.5529498889188,7008.88888888889
-12.111557099999999,-76.97288490000003,48,2,281.0,280.0,8.0,4.0,4.0,30.0,2.0,1.0,1.0035714285714286,-335.2334656084656,6mc70,6mc707,6mc707n,6mc707nj,6mc707nj1,9.0,4.0,1.0,14.0,6.0,0.0,0.0,0.0,2.0,0.0,4.430264132313006,450.5280177733918,5747.330960854092
-12.071469800000001,-76.8821849,18,2,1396.0,397.0,13.0,4.0,4.0,13.0,3.0,999.0,3.5163727959697733,-371.2549019607843,6mc76,6mc76d,6mc76d2,6mc76d2n,6mc76d2ne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430370370370271,450.1624691358012,1700.5730659025787
-12.1970344,-77.010627,11,2,1300.0,390.0,13.0,4.0,4.0,20.0,5.0,910.0,3.333333333333333,-198.45104895104896,6mc4x,6mc4xe,6mc4xed,6mc4xede,6mc4xede4,2.0,4.0,0.0,5.0,12.0,0.0,0.0,2.0,2.0,0.0,4.430264132313006,450.2764749444606,2157.692307692308
-12.1416088,-76.9918155,48,2,300.0,240.0,5.0,3.0,4.0,30.0,2.0,60.0,1.25,-77.48124999999997,6mc6b,6mc6bj,6mc6bj8,6mc6bj8q,6mc6bj8q0,1.0,1.0,1.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,4.43235877106034,450.9179881070395,6066.666666666668
-12.0791766,-76.89353649999998,18,2,300.0,228.0,5.0,4.0,4.0,17.0,2.0,72.0,1.3157894736842106,-72.30472103004291,6mc76,6mc761,6mc761p,6mc761pc,6mc761pcd,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.430195206325801,450.3978255497905,5833.333333333332
-12.0624769,-76.9427281,18,2,294.0,294.0,8.0,3.0,4.0,20.0,3.0,0.0,1.0,-79.10204081632655,6mc73,6mc73h,6mc73hh,6mc73hh4,6mc73hh4b,0.0,4.0,0.0,6.0,7.0,0.0,1.0,0.0,5.0,1.0,4.430264132313006,450.5248086892151,5435.374149659864
-12.091409599999999,-76.9529632,18,2,1036.0,480.0,16.0,5.0,5.0,21.0,4.0,556.0,2.158333333333333,296.6060606060606,6mc70,6mc70y,6mc70yu,6mc70yud,6mc70yud3,6.0,1.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.4300172796840265,450.3416440385115,3781.4671814671815
-12.081390128399999,-76.9255732487,28,2,350.0,350.0,11.0,4.0,4.0,30.0,4.0,0.0,1.0,119.54895104895105,6mc73,6mc738,6mc7388,6mc7388s,6mc7388sb,6.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5109849419922,4552.051428571429
-12.364211099999999,-76.79856690000003,34,2,464.0,557.0,17.0,5.0,5.0,13.0,6.0,-93.0,0.8330341113105925,-198.45104895104896,6mc3s,6mc3sm,6mc3smh,6mc3smhv,6mc3smhvp,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.4300172796840265,450.48284374228837,4507.758620689655
-12.0675229,-77.0468076,17,2,455.0,225.0,5.0,4.0,6.0,28.0,2.0,230.0,2.0222222222222217,301.7665343915344,6mc5q,6mc5qg,6mc5qg0,6mc5qg0j,6mc5qg0jx,7.0,20.0,1.0,12.0,21.0,1.0,1.0,0.0,2.0,1.0,4.429770427055045,450.4850654159492,4384.615384615385
-12.081992440811,-77.00898940231629,19,2,212.0,200.0,4.0,4.0,4.0,42.0,2.0,12.0,1.06,0.0,6mc5r,6mc5r8,6mc5r8e,6mc5r8ec,6mc5r8ec2,5.0,9.0,3.0,11.0,9.0,2.0,1.0,0.0,2.0,1.0,4.430264132313006,450.5450506047914,5696.580188679246
-12.0880239,-76.92477640000001,18,2,326.0,326.0,10.0,4.0,4.0,15.0,3.0,0.0,1.0,-56.55913978494624,6mc71,6mc71x,6mc71x3,6mc71x3n,6mc71x3n4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.5169094050877,6349.693251533741
-12.1034061,-77.03049539999998,39,2,450.0,450.0,15.0,3.0,4.0,40.0,3.0,0.0,1.0,-52.304721030042906,6mc5p,6mc5ph,6mc5phs,6mc5phsh,6mc5phshe,9.0,3.0,5.0,7.0,10.0,2.0,2.0,2.0,0.0,0.0,4.430264132313006,450.48629967909415,2722.222222222222
-11.976664999999999,-76.75850609999998,9,2,1340.0,620.0,18.0,4.0,4.0,2.0,4.0,720.0,2.161290322580645,198.31521739130437,6mc7v,6mc7v7,6mc7v7d,6mc7v7dn,6mc7v7dnv,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.26660083930136,2585.820895522388
-11.9689301,-76.99398359999998,40,2,192.0,192.0,3.0,4.0,6.0,13.0,2.0,0.0,1.0,678.7665343915344,6mc5z,6mc5zv,6mc5zvn,6mc5zvne,6mc5zvney,2.0,2.0,4.0,7.0,10.0,0.0,0.0,0.0,2.0,0.0,4.428465530022368,450.7941685198918,3631.25
-12.0950282,-77.04588869999998,23,2,1140.0,300.0,9.0,4.0,4.0,15.0,4.0,840.0,3.8,-166.25563909774436,6mc5n,6mc5ny,6mc5ny0,6mc5ny0v,6mc5ny0vk,10.0,9.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.430264132313006,450.31597136509765,1150.3508771929826
-12.082019599999999,-76.928234,18,2,320.0,450.0,15.0,4.0,4.0,19.0,4.0,-130.0,0.7111111111111111,-178.23346560846562,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,6.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.435807422266671,446.70386158475065,6562.5
-11.826963333016634,-77.03627681370546,6,2,76.0,49.0,0.0,2.0,3.0,6.0,1.0,27.0,1.5510204081632653,-383.2334656084657,6mchw,6mchwy,6mchwyz,6mchwyzy,6mchwyzyu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4305109849419875,450.57862256233284,2302.6315789473683
-12.110789599999999,-76.98545379999999,38,2,797.0,493.0,16.0,5.0,5.0,29.0,2.0,304.0,1.6166328600405682,49.15909090909091,6mc70,6mc705,6mc705k,6mc705kc,6mc705kcs,5.0,2.0,1.0,13.0,3.0,0.0,1.0,0.0,0.0,1.0,4.4300172796840265,450.4006418168378,6640.0
-12.081921000000001,-76.91075189999998,18,2,500.0,350.0,11.0,4.0,4.0,15.0,3.0,150.0,1.4285714285714286,308.4776119402985,6mc73,6mc73b,6mc73be,6mc73be3,6mc73be39,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.4305830039528065,450.55508893280364,5250.0
-12.07153085176439,-76.9680125437017,18,2,372.0,288.0,8.0,3.0,4.0,20.0,3.0,84.0,1.2916666666666667,-95.10204081632654,6mc72,6mc72d,6mc72d3,6mc72d3w,6mc72d3w5,0.0,2.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,4.430264132313006,450.50555418415456,5801.075268817204
-12.0948508,-77.01770619999998,39,2,347.0,347.0,11.0,3.0,4.0,39.0,2.0,0.0,1.0,183.89830508474574,6mc5p,6mc5pq,6mc5pqj,6mc5pqjq,6mc5pqjqm,8.0,19.0,3.0,8.0,4.0,0.0,2.0,0.0,0.0,1.0,4.430370370370271,450.5409876543197,7753.314121037464
-12.086852499999999,-76.90920279999997,18,2,1011.0,390.0,13.0,4.0,4.0,13.0,3.0,621.0,2.5923076923076924,-211.2549019607843,6mc71,6mc71z,6mc71zs,6mc71zsk,6mc71zskv,0.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,4.430264132313006,450.347815354236,3981.2067260138483
-12.0506998,-77.0659901,20,2,198.0,198.0,3.0,2.0,4.0,37.0,1.0,0.0,1.0,-45.388461538461506,6mc5q,6mc5qq,6mc5qq4,6mc5qq4r,6mc5qq4r8,0.0,7.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,4.430264132313006,450.5485065415972,4727.272727272727
